experiment,graph_id,graph_type,model,repetition,attack_id,attack_type,strategy,fraction_removed,nodes_removed,gcc_fraction,gcc_size,avg_path_length_gcc,diameter_gcc,global_efficiency,global_clustering,avg_local_clustering,mean_degree,max_degree,degree_std
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.35000000000000003,350,0.029,29,5.935960591133005,14,0.0032685603801486853,0,0.0,1.0307692307692307,4,0.9092554988176742
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.4,400,0.021,21,5.4,15,0.0022829408889509127,0,0.0,0.8166666666666667,4,0.8384840818736845
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.45,450,0.01,10,2.7111111111111112,6,0.0015511398134348945,0,0.0,0.6254545454545455,4,0.7395866614211388
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.5,500,0.006,6,2.3333333333333335,5,0.001063059452237809,0,0.0,0.452,3,0.6129404538778624
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.55,550,0.005,5,2.0,4,0.00079600758888064,0,0.0,0.32,2,0.5331666406168587
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.6000000000000001,600,0.003,3,1.3333333333333333,2,0.0005701754385964912,0,0.0,0.215,2,0.4401988187171792
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.65,650,0.003,3,1.3333333333333333,2,0.0003602128530495293,0,0.0,0.12,2,0.34209438964790323
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.7000000000000001,700,0.002,2,1.0,1,0.0001560758082497213,0,0.0,0.04666666666666667,1,0.21092389359408498
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.75,750,0.002,2,1.0,1,9.63855421686747e-05,0,0.0,0.024,1,0.15304901175767194
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.8,800,0.002,2,1.0,1,0.00010050251256281407,0,0.0,0.02,1,0.13999999999999999
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.8500000000000001,850,0.002,2,1.0,1,8.94854586129754e-05,0,0.0,0.013333333333333334,1,0.11469767022723505
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.9,900,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,0.9500000000000001,950,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,1,targeted_betweenness,targeted,betweenness,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.0,0,1.0,1000,3.4630810810810813,6,0.30574290957698474,0.017973112224112728,0.03331155234522415,5.982,121,7.325003481227842
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.05,50,0.95,950,3.4950119239088235,6,0.3035285896527209,0.01856785339468798,0.03404158681724564,5.757894736842105,118,7.130093067191649
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.1,100,0.899,899,3.5679287305122496,7,0.2974605764210885,0.01828147670482025,0.03315436577193634,5.484444444444445,114,6.657892744890768
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.15000000000000002,150,0.849,849,3.618277329599751,7,0.29418517088949087,0.018983849012177624,0.03296395106823893,5.225882352941176,111,6.47080598564091
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.2,200,0.796,796,3.652084320975949,8,0.28986306916469734,0.01891132123690263,0.030456959658826936,5.0075,101,6.215098048301411
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.25,250,0.742,742,3.8484964224785476,8,0.2727331002183159,0.013494678155093765,0.018470533909259363,4.602666666666667,72,5.050623019874765
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.30000000000000004,300,0.688,688,3.8702015842388544,9,0.2685624182903251,0.013624567474048443,0.017282042119256113,4.4,70,4.967321784854059
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.35000000000000003,350,0.633,633,3.9472123902653626,10,0.259820740464161,0.014157126627632613,0.01802453677504259,4.138461538461539,62,4.713897368671369
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.4,400,0.583,583,4.011258274242129,10,0.2554863529156749,0.014538558786346398,0.01714639520696606,3.9266666666666667,57,4.4886474082462255
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.45,450,0.531,531,4.112397398997975,10,0.24714673143041355,0.014739078475634045,0.01566333816010122,3.6618181818181816,53,4.199804796723119
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.5,500,0.463,463,4.6460968836778775,11,0.20446506114649723,0.006509161041465767,0.006983819883819883,3.08,27,3.1914886808509912
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.55,550,0.407,407,5.054320330182399,13,0.18189044519787123,0.006495849873691808,0.009546431677633724,2.688888888888889,26,2.7882469380695674
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.6000000000000001,600,0.344,344,5.151467896128551,13,0.16321410846898388,0.005717008099094807,0.009476100288600289,2.455,25,2.631154689485208
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.65,650,0.269,269,5.57545913554902,15,0.12437699790545538,0.002325581395348837,0.0012531328320802004,2.045714285714286,20,2.2873993788508704
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.7000000000000001,700,0.205,205,5.636250597800096,15,0.09962456743058228,0.003472222222222222,0.0014761904761904762,1.7933333333333332,18,2.082615876461353
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.75,750,0.153,153,5.9449604403164775,14,0.07839981321667988,0,0.0,1.496,15,1.8401043448674317
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.8,800,0.099,99,5.240981240981241,12,0.05894870637458625,0,0.0,1.3,13,1.6522711641858308
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.8500000000000001,850,0.041,41,4.946341463414634,11,0.0226481917287286,0,0.0,0.84,9,1.2653326308392852
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.9,900,0.011,11,2.0727272727272728,3,0.010942760942760935,0,0.0,0.58,8,1.0017983829094552
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,0.9500000000000001,950,0.006,6,1.8666666666666667,3,0.015102040816326531,0,0.0,0.56,4,0.7255342858886822
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,random_failures,random,,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.0,0,1.0,1000,3.4630810810810813,6,0.30574290957698474,0.017973112224112728,0.03331155234522415,5.982,121,7.325003481227842
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.05,50,0.94,940,5.387558063127365,11,0.19619060575775424,0.0032502708559046588,0.003229741019214703,3.526315789473684,13,2.1664528625244
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.1,100,0.844,844,6.7922675167113615,17,0.14285206071348464,0.003626473254759746,0.003238095238095238,2.72,9,1.6355223426579453
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.15000000000000002,150,0.727,727,8.687053099457751,19,0.09537763501536367,0.004833512352309345,0.003058823529411765,2.1741176470588237,7,1.3522228271976715
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.2,200,0.58,580,11.33882437019832,30,0.05564667205756264,0.00528169014084507,0.001875,1.7725,6,1.2127422438424416
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.25,250,0.373,373,18.162847012021103,45,0.020679694485072356,0.008797653958944282,0.0022222222222222222,1.4453333333333334,5,1.0839794996011483
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.30000000000000004,300,0.052,52,9.256410256410257,22,0.0033069748887439255,0.00974025974025974,0.0014285714285714286,1.0771428571428572,4,0.8926959854558435
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.35000000000000003,350,0.017,17,4.647058823529412,11,0.0024155546559244652,0.014285714285714285,0.0025641025641025637,0.9138461538461539,4,0.8514019069162294
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.4,400,0.008,8,2.6785714285714284,6,0.0013632906696345749,0,0.0,0.6433333333333333,3,0.6996110030263643
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.45,450,0.006,6,1.9333333333333333,3,0.0011635480487939504,0,0.0,0.5345454545454545,3,0.6506551053482194
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.5,500,0.005,5,1.8,3,0.0009792919171676688,0,0.0,0.42,3,0.6063002556489648
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.55,550,0.004,4,1.5,2,0.0006533036377134372,0,0.0,0.27111111111111114,3,0.49199016350700997
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.6000000000000001,600,0.002,2,1.0,1,0.00013784461152882205,0,0.0,0.055,1,0.22798026230355997
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.65,650,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.7000000000000001,700,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.75,750,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.8,800,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.8500000000000001,850,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.9,900,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,0.9500000000000001,950,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_degree,targeted,degree,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.0,0,1.0,1000,3.4630810810810813,6,0.30574290957698474,0.017973112224112728,0.03331155234522415,5.982,121,7.325003481227842
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.05,50,0.942,942,5.3087355683861635,11,0.1996860090967079,0.004464950141390088,0.005478082461054597,3.562105263157895,17,2.240262153239093
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.1,100,0.865,865,6.6596071505031045,14,0.1522759454799692,0.0025416548997458347,0.0029999999999999996,2.7911111111111113,10,1.6940185257051052
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.15000000000000002,150,0.753,753,8.11113701223475,18,0.10871862335164274,0.0041685965724872626,0.003254901960784314,2.275294117647059,10,1.4759169339253992
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.2,200,0.624,624,10.643757459768695,26,0.06805159419136825,0.004524886877828055,0.0034583333333333332,1.87,7,1.2992690252599728
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.25,250,0.37,370,13.174833369955321,35,0.026613607915253763,0.0071090047393364926,0.0036888888888888887,1.5413333333333334,6,1.1900804828059133
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.30000000000000004,300,0.13,130,10.592605843768634,27,0.007706139349217356,0.00597609561752988,0.0023809523809523807,1.2571428571428571,6,1.0540495283255267
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.35000000000000003,350,0.034,34,5.718360071301248,14,0.0031066920121086247,0.011152416356877323,0.0025641025641025637,1.0,5,0.9097759656598473
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.4,400,0.02,20,4.647368421052631,10,0.0020345902783298463,0.02054794520547945,0.0027777777777777775,0.7933333333333333,4,0.8066115683662256
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.45,450,0.008,8,2.7142857142857144,6,0.0014621626097035922,0,0.0,0.610909090909091,4,0.7118919037639269
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.5,500,0.005,5,1.8,3,0.00098997995991984,0,0.0,0.428,3,0.5906064679632285
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.55,550,0.004,4,1.6666666666666667,3,0.0007011465808793203,0,0.0,0.29777777777777775,2,0.4901196628891942
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.6000000000000001,600,0.003,3,1.3333333333333333,2,0.0005388471177944863,0,0.0,0.21,2,0.4194043395102154
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.65,650,0.003,3,1.3333333333333333,2,0.00030290626279164964,0,0.0,0.10285714285714286,2,0.31303647828119635
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.7000000000000001,700,0.002,2,1.0,1,0.00020066889632107025,0,0.0,0.06,1,0.23748684174075835
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.75,750,0.002,2,1.0,1,9.63855421686747e-05,0,0.0,0.024,1,0.15304901175767194
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.8,800,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.8500000000000001,850,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.9,900,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,0.9500000000000001,950,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,BA_n1000_m3,synthetic,barabasi_albert,2,targeted_betweenness,targeted,betweenness,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
